,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
198,atomspace-rocks,opencog,AtomSpace Graph Database RocksDB backend,https://github.com/opencog/atomspace-rocks,C++,2020-08-02T17:00:16Z,2024-05-10T17:43:09Z,13,8,8,Other
199,neo4j-graphQL,jhwoodward,An optimized neo4j query resolver for Facebook's GraphQL,https://github.com/jhwoodward/neo4j-graphQL,JavaScript,2016-03-10T09:47:35Z,2023-08-10T18:34:10Z,60,5,3,MIT License
200,zawgl,alexandre-ricciardi,Zawgl Database,https://github.com/alexandre-ricciardi/zawgl,Rust,2020-09-04T04:24:42Z,2024-10-06T16:00:33Z,82,5,6,MIT License
201,gverse,gverse,A modern TypeScript/JavaScript Object Graph Mapper for the Dgraph Graph Database,https://github.com/gverse/gverse,TypeScript,2019-05-06T11:54:21Z,2024-09-19T09:24:00Z,64,8,4,MIT License
202,database-benchmark,Alnaimi-,A comparative benchmark between relational database systems and their graph based counterpart.,https://github.com/Alnaimi-/database-benchmark,Python,2016-10-04T15:10:08Z,2024-08-26T00:35:32Z,37,5,0,
203,starfish-ql,SeaQL,✴️ An experimental graph database,https://github.com/SeaQL/starfish-ql,Rust,2021-12-26T08:44:00Z,2024-09-26T10:55:12Z,113,3,2,GNU Affero General Public License v3.0
204,Neo4j-GraphX,ksavinash9,Similar to Shifu - Neo4j-GraphX  extends Neo4j graph database to process big data graph algorithms with HDFS and Apache Spark on a scalable data set,https://github.com/ksavinash9/Neo4j-GraphX,Java,2016-01-07T12:01:52Z,2024-07-02T00:03:05Z,28,12,1,
205,treemachine,OpenTreeOfLife,Source tree graph database,https://github.com/OpenTreeOfLife/treemachine,Java,2012-06-03T14:41:31Z,2023-01-28T17:09:06Z,16,6,15,Other
206,Neo4j.AspNet.Identity,DotNet4Neo4j,Custom ASP.NET Identity provider for the Neo4j Graph Database,https://github.com/DotNet4Neo4j/Neo4j.AspNet.Identity,C#,2014-06-01T18:06:02Z,2023-02-16T18:14:23Z,23,17,3,MIT License
207,thesaurus-manager,academic,:loop: thesaurus-manager app with graph database,https://github.com/academic/thesaurus-manager,PHP,2014-05-17T22:31:29Z,2023-01-28T04:46:33Z,31,8,1,MIT License
208,graphfront-ui,jscomplete,A multi-user admin interface on database schemas with a GraphQL API - Powering https://graphfront.com/,https://github.com/jscomplete/graphfront-ui,JavaScript,2017-03-13T18:23:49Z,2023-07-17T06:32:03Z,79,7,0,Other
209,spring-data-gremlin,microsoft,We are in the process of deprecating Spring Data Gremlin. -- Provide generic annotation oriented programming form based on gremlin for graph database,https://github.com/microsoft/spring-data-gremlin,Java,2018-04-10T01:34:59Z,2024-08-30T16:36:23Z,128,76,10,Other
210,graph-database-benchmark-cluster,galaxybase,,https://github.com/galaxybase/graph-database-benchmark-cluster,Java,2021-05-21T11:30:38Z,2023-11-17T01:10:12Z,12,6,0,
211,graphene,xzoert,Graph database for PHP + MySql,https://github.com/xzoert/graphene,PHP,2015-03-01T13:01:23Z,2023-01-04T15:46:20Z,39,4,1,Apache License 2.0
212,Acacia,miyurud,A distributed graph database server,https://github.com/miyurud/Acacia,Java,2015-04-29T15:44:26Z,2020-02-21T05:48:23Z,4,12,2,Apache License 2.0
213,WiggleIndexer,raoulDoc,Indexing of AST using graph databases (Neo4j),https://github.com/raoulDoc/WiggleIndexer,Java,2013-04-21T19:20:01Z,2020-06-06T13:59:32Z,15,9,1,MIT License
214,Neo4jForRec,Aresyi,Use Neo4j Graph DataBase for friend recommend.,https://github.com/Aresyi/Neo4jForRec,Java,2016-12-08T08:40:38Z,2024-01-05T09:33:27Z,9,12,0,
215,seed,qualiancy,A storage-agnostic graphing database framework.,https://github.com/qualiancy/seed,JavaScript,2011-10-03T00:14:50Z,2022-05-07T18:46:12Z,71,4,1,
216,GraphDb,SkinyMonkey,A graph database written in C++ aiming performance.,https://github.com/SkinyMonkey/GraphDb,C++,2013-06-05T10:45:35Z,2024-06-28T17:25:52Z,18,5,0,
217,neo4j-app-movies-ui,kbastani,Movie browser web app powered by Neo4j graph database,https://github.com/kbastani/neo4j-app-movies-ui,JavaScript,2013-12-27T06:01:10Z,2022-07-08T19:52:27Z,31,10,1,
218,graph-db-insights,IBM,Get insights from OrientDB database using PyOrient through IBM Watson Studio,https://github.com/IBM/graph-db-insights,Jupyter Notebook,2017-08-16T14:04:29Z,2024-07-03T16:45:16Z,13,11,1,Apache License 2.0
219,graphql-crud,TimMikeladze,"GraphQL schema directives to generate CRUD queries, mutations and resolvers which are automatically connected to a database.",https://github.com/TimMikeladze/graphql-crud,TypeScript,2018-03-09T01:24:37Z,2023-05-26T00:19:44Z,20,7,56,MIT License
220,gitminer,pridkett,Java based tools for extracting information from GitHub and git repositories into a graph database,https://github.com/pridkett/gitminer,Java,2011-10-18T19:11:07Z,2023-10-06T00:03:22Z,45,25,21,
221,spring-data-gremlin,gjrwebber,Spring data gremlin makes it easier to implement Graph based repositories. This module extends Spring Data to allow support for potentially any Graph database that implements the Tinkerpop Blueprints 2.x API.,https://github.com/gjrwebber/spring-data-gremlin,Java,2015-07-10T08:45:00Z,2024-02-28T08:08:15Z,69,54,33,
222,neo4j-enterprise,dmontag,Neo4j Graph Database - Enterprise Edition,https://github.com/dmontag/neo4j-enterprise,Java,2011-10-10T21:57:39Z,2022-11-21T09:58:12Z,3,12,3,Other
223,keymaker,therubymug,A multi-layer REST API Ruby wrapper for the neo4j graph database.,https://github.com/therubymug/keymaker,Ruby,2012-04-19T18:06:55Z,2024-09-20T20:15:43Z,61,12,8,MIT License
224,pyTigerGraph,parkererickson,Python Wrapper for TigerGraph Database,https://github.com/parkererickson/pyTigerGraph,Python,2019-12-18T02:15:31Z,2023-10-22T12:09:23Z,15,6,2,MIT License
225,redis-graph,tblobaum,a graph database using redis sets,https://github.com/tblobaum/redis-graph,JavaScript,2012-08-09T04:32:52Z,2023-08-21T14:39:51Z,56,3,1,MIT License
226,interactive_tutorials,arangodb,Repository for all ArangoDB interactive tutorial notebooks. ,https://github.com/arangodb/interactive_tutorials,Jupyter Notebook,2020-02-21T14:40:47Z,2024-08-29T11:50:29Z,91,36,6,
227,bolt-rs,0xSiO,Communicate with Bolt-compatible graph databases in Rust! ⚡🔩,https://github.com/0xSiO/bolt-rs,Rust,2019-12-20T04:49:33Z,2024-05-15T23:15:31Z,80,7,1,Mozilla Public License 2.0
228,uber-graph-benchmark,uber,"A framework to benchmark different graph databases, based on generated data from customizable schema, distribution, and size.",https://github.com/uber/uber-graph-benchmark,Java,2018-11-12T23:21:25Z,2024-04-02T17:43:48Z,26,9,1,Apache License 2.0
229,-GraphDB,zfaustk,A Graph Database ,https://github.com/zfaustk/-GraphDB,C#,2013-06-22T14:42:48Z,2022-11-25T17:52:06Z,6,6,1,
230,gqlite,webbery,graph database lite,https://github.com/webbery/gqlite,C++,2022-02-25T14:43:47Z,2024-09-12T13:20:32Z,27,3,1,MIT License
231,EntityGraph,adamzareba,Example Spring Boot REST app that shows different approaches for querying data from database with JPA. ,https://github.com/adamzareba/EntityGraph,Java,2017-04-13T13:46:10Z,2024-09-18T16:50:11Z,12,10,0,
232,cyphergui,stefanak-michal,GUI admin tool for graph databases.,https://github.com/stefanak-michal/cyphergui,TypeScript,2022-12-20T16:40:18Z,2024-09-27T18:31:03Z,49,4,3,Apache License 2.0
233,IFC_Graph_Database,IFCManager,IFC data and graph database examples,https://github.com/IFCManager/IFC_Graph_Database,Python,2021-08-12T12:10:31Z,2024-07-10T09:46:33Z,13,4,1,GNU General Public License v2.0
234,sqlite3todot,chunky,Convert sqlite3 databases to directed graph .dot files,https://github.com/chunky/sqlite3todot,C,2011-03-16T05:11:44Z,2024-09-20T01:16:16Z,44,6,0,
235,neoconverse,neo4j-labs,A GenAI Copilot for conversing with Neo4j Graph Databases,https://github.com/neo4j-labs/neoconverse,TypeScript,2024-04-02T14:24:41Z,2024-10-04T23:37:29Z,30,8,5,
236,alibabacloud-gdb-tools,aliyun,Alibaba Cloud Graph Database Service (GDB) Tools,https://github.com/aliyun/alibabacloud-gdb-tools,Java,2019-07-05T03:06:34Z,2023-05-03T10:43:45Z,18,7,23,MIT License
237,Web-3.0-Books,MMubashir1786,"web3, Metaverse,  AI, MLOps, AWS Sagemaker, Blockchain, API Token Economy, and Graph Database, And there are many books",https://github.com/MMubashir1786/Web-3.0-Books,,2022-08-04T12:07:42Z,2024-06-16T08:22:31Z,2,132,0,
238,arcadeanalytics,ArcadeData,"Arcade Analytics is the first Open Source Graph Analytics platform. Connect your Graph Database (Neo4j, OrientDB, Amazon Neptune, Microsoft CosmosDB, etc) and RDBMS (Oracle, MySQL, Postgres, Microsoft SQLServer, MariaDB) to create powerful dashboards.",https://github.com/ArcadeData/arcadeanalytics,JavaScript,2019-02-12T15:47:27Z,2024-09-16T19:11:41Z,190,30,59,Apache License 2.0
239,gqlite,jakewins,,https://github.com/jakewins/gqlite,Rust,2020-02-12T11:44:36Z,2024-06-21T20:24:56Z,20,5,7,
240,rTracker,rob-miller,"A generic, customizable personal data tracker for iOS ",https://github.com/rob-miller/rTracker,Objective-C,2016-04-14T10:34:47Z,2024-08-22T18:22:35Z,41,17,0,Other
241,mizo,imri,Super-fast Spark RDD for Titan Graph Database on HBase,https://github.com/imri/mizo,Java,2016-09-12T19:46:20Z,2024-02-28T17:18:34Z,25,10,1,Apache License 2.0
242,awesome-graph-universe,graphgeeks-lab,"A curated list of resources for graph-related topics, including graph databases, analytics and science",https://github.com/graphgeeks-lab/awesome-graph-universe,,2024-09-21T07:56:52Z,2024-10-05T20:04:40Z,25,8,0,
243,gfe-db,nmdp-bioinformatics,Graph database representing IPD-IMGT/HLA sequence data as GFE,https://github.com/nmdp-bioinformatics/gfe-db,Makefile,2017-04-10T19:25:55Z,2024-09-06T16:52:50Z,9,15,20,GNU General Public License v3.0
244,agdb,agnesoft,Agnesoft Graph Database,https://github.com/agnesoft/agdb,PHP,2022-08-17T19:02:43Z,2024-09-29T05:24:16Z,54,2,8,Apache License 2.0
245,sample_python_neo4j,tmlbl,Using the Neo4j graph database with Python.,https://github.com/tmlbl/sample_python_neo4j,Python,2014-05-23T19:00:22Z,2016-03-18T14:17:23Z,0,23,0,MIT License
246,text2sql-lgesql,X-LANCE,"[ACL 2021] This is the project containing source codes and pre-trained models about ACL2021 Long Paper ``LGESQL: Line Graph Enhanced Text-to-SQL Model with Mixed Local and Non-Local Relations"".",https://github.com/X-LANCE/text2sql-lgesql,Python,2021-06-02T12:13:36Z,2024-10-01T03:47:41Z,146,37,16,Apache License 2.0
247,universal-graph-client,intuit,A Java library that provides single API and a CLI to connect to all varieties of graph databases.,https://github.com/intuit/universal-graph-client,Java,2017-10-27T12:21:18Z,2022-05-24T15:27:29Z,19,10,4,Apache License 2.0
248,parsemis,timtadh,"The ParSeMiS project (Parallel and Sequential Graph Mining Suite) searches for frequent, interesting substructures in graph databases. https://www2.cs.fau.de/EN/research/zold/ParSeMiS/index.html",https://github.com/timtadh/parsemis,Java,2014-03-14T13:30:45Z,2024-09-04T10:28:16Z,44,28,0,Other
249,neo4j-scala,jawher,Scala wrapper for Neo4j Graph Database,https://github.com/jawher/neo4j-scala,Scala,2009-12-23T13:24:40Z,2023-01-27T20:07:48Z,19,5,2,MIT License
250,go-graphkb,clems4ever,A Graph-oriented Knowledge Base written in Go,https://github.com/clems4ever/go-graphkb,Go,2020-01-07T20:39:22Z,2024-06-28T08:12:24Z,31,5,20,Apache License 2.0
251,Stargraph,Lambda-3,StarGraph (aka *graph) is a graph database to query large Knowledge Graphs. Playing with Knowledge Graphs can be useful if you are developing AI applications or doing data analysis over complex domains. ,https://github.com/Lambda-3/Stargraph,Java,2017-02-27T08:30:28Z,2024-09-30T11:50:47Z,32,12,13,MIT License
252,graphagus,jhb,A simple (but fast) graph database for python using zodb,https://github.com/jhb/graphagus,Python,2013-08-14T18:02:07Z,2023-08-25T05:54:38Z,20,5,1,
253,BioGrakn,xMAnton,A Knowledge Graph-based Semantic Database for Biomedical Sciences,https://github.com/xMAnton/BioGrakn,Java,2017-04-05T10:01:02Z,2023-06-28T01:52:02Z,28,7,0,
254,nebula-carina,nebula-contrib,A pydantic based python ORM framework for graph database NebulaGraph 3.,https://github.com/nebula-contrib/nebula-carina,Python,2022-06-03T14:45:40Z,2024-09-30T02:50:17Z,37,9,8,MIT License
255,hexadb,angshuman,A schemaless graph database based on RocksDb,https://github.com/angshuman/hexadb,C#,2019-09-11T03:58:56Z,2024-08-10T06:55:43Z,45,4,5,MIT License
256,graphql-knex-resolver,tjwebb,Knex Resolver for GraphQL. Allows you to define GraphQL schemas and run queries in a relational database,https://github.com/tjwebb/graphql-knex-resolver,JavaScript,2016-02-25T01:01:48Z,2023-11-27T01:02:53Z,46,6,1,MIT License
257,Graph-ML-Fraud-Detection,aravind-sundaresan,Fraud detection in bank transactions using graph databases and machine learning.,https://github.com/aravind-sundaresan/Graph-ML-Fraud-Detection,Jupyter Notebook,2020-03-12T19:29:35Z,2024-09-25T17:53:02Z,19,7,0,
258,Public-Transport-SP-Graph-Database,IgorRozani,Metropolitan Transport Network from São Paulo mapped in a NoSQL graph database.,https://github.com/IgorRozani/Public-Transport-SP-Graph-Database,Cypher,2018-03-24T17:04:38Z,2024-09-02T09:35:44Z,30,3,1,MIT License
259,titan-cookbook,bcajes,Chef cookbook for Titan distributed graph database (embedded w/ cassandra + elastic search),https://github.com/bcajes/titan-cookbook,Ruby,2013-08-04T20:37:16Z,2018-10-04T17:19:27Z,17,14,0,Apache License 2.0
260,agraph,phifty,Client for the AllegroGraph 4.x RDF graph database.,https://github.com/phifty/agraph,Ruby,2010-03-26T09:02:19Z,2022-11-26T14:54:46Z,25,7,1,
261,Visual-Knowledge-Graph-System,island99,"Easy visual knowledge graph system with G6, Neo4j database and Nodejs.",https://github.com/island99/Visual-Knowledge-Graph-System,JavaScript,2020-10-23T14:39:39Z,2024-01-10T10:50:07Z,24,7,3,GNU General Public License v3.0
262,neo4j-gpu,SimonEjenstam,A GPU-acceleration of the graph database Neo4j,https://github.com/SimonEjenstam/neo4j-gpu,Java,2015-05-12T05:31:06Z,2024-04-29T15:36:20Z,33,5,1,
263,tinkergraph-js,jbmusso,A pure JavaScript implementation of TinkerPop's TinkerGraph in-memory graph database,https://github.com/jbmusso/tinkergraph-js,JavaScript,2014-10-10T09:56:16Z,2023-10-26T04:33:15Z,71,7,2,MIT License
264,selva,atelier-saulx,🌴 Selva is a realtime  undirected acyclic graph database 🌴,https://github.com/atelier-saulx/selva,C,2019-12-18T09:31:06Z,2024-10-04T17:03:23Z,32,7,21,MIT License
265,documentation,memgraph,The official documentation for Memgraph open-source graph database. ,https://github.com/memgraph/documentation,MDX,2023-08-01T12:39:52Z,2024-10-01T23:41:24Z,9,10,67,MIT License
266,Bolt,neo4j-php,PHP library to provide connectivity to graph database over TCP socket with Bolt specification,https://github.com/neo4j-php/Bolt,PHP,2019-07-22T13:30:34Z,2024-09-29T17:13:00Z,73,10,0,MIT License
267,explorer,kuzudb,Browser-based user interface for Kùzu graph database,https://github.com/kuzudb/explorer,TypeScript,2023-06-15T02:13:20Z,2024-10-02T13:39:44Z,30,5,19,MIT License
268,GraphDatabaseTiein,zetacomponents,,https://github.com/zetacomponents/GraphDatabaseTiein,PHP,2012-04-24T22:01:37Z,2023-01-24T14:33:25Z,4,4,1,Other
269,yang-db,YANG-DB,"YANGDB Open-source, Scalable, Non-native Graph database (Powered by Elasticsearch)",https://github.com/YANG-DB/yang-db,Java,2019-03-26T08:29:02Z,2024-09-14T06:33:40Z,100,5,21,Apache License 2.0
270,spiderfoot-neo4j,blacklanternsecurity,"Import, visualize, and analyze SpiderFoot scans in Neo4j, a graph database",https://github.com/blacklanternsecurity/spiderfoot-neo4j,Python,2021-08-12T20:07:51Z,2024-09-30T11:42:57Z,67,7,2,GNU General Public License v3.0
271,TimesGraph,TimesGraph,The fastest cloud-native time series and graph database in the financial world!,https://github.com/TimesGraph/TimesGraph,C++,2022-02-07T06:41:52Z,2023-07-07T19:41:56Z,19,5,0,
272,RPI-Flask-SQLite,Mjrovai,"Capturing real data (RPi/DHT22), saving them on a database (SQLite), creating graphs (Matplotlib) and present them on a web page(Flask). ",https://github.com/Mjrovai/RPI-Flask-SQLite,JavaScript,2018-01-13T14:20:35Z,2024-04-29T04:37:08Z,42,44,2,MIT License
273,LLM_Notebooks,olonok69,"Notebooks and Code about Generative Ai, LLMs, MLOPS, NLP , CV  and Graph databases",https://github.com/olonok69/LLM_Notebooks,Jupyter Notebook,2024-01-03T22:52:59Z,2024-10-05T13:03:15Z,46,9,0,
274,mapgraph,stuartsierra,Basic in-memory graph database of maps with links,https://github.com/stuartsierra/mapgraph,Clojure,2016-06-13T02:07:17Z,2024-07-01T14:51:45Z,66,4,0,MIT License
275,web-haskell-graphql-postgres-boilerplate,dandoh,Modern webserver in Haskell: Graphql + Postgresql + Authentication + DB migration + Dotenv and more,https://github.com/dandoh/web-haskell-graphql-postgres-boilerplate,Haskell,2020-01-06T16:42:51Z,2024-09-27T15:13:14Z,122,11,3,MIT License
276,azure-sql-db-graphql,Azure-Samples,GraphQL samples connecting to Azure SQL Database using several programming languages and frameworks.,https://github.com/Azure-Samples/azure-sql-db-graphql,JavaScript,2020-11-10T17:41:46Z,2024-02-06T02:36:17Z,11,7,0,
277,react-graphql-databases,ivangfr,"The goal of this project is to implement two front-end React applications, author-book-ui and book-review-ui. They will consume the GraphQL endpoints of the two back-end (BE) applications present in the project springboot-graphql-databases, author-book-api and book-review-api.",https://github.com/ivangfr/react-graphql-databases,JavaScript,2019-06-20T19:51:00Z,2024-05-16T11:26:08Z,7,5,0,
278,SpiderDB,ericfode,Graph database backed by Redis.,https://github.com/ericfode/SpiderDB,Go,2012-08-07T20:06:59Z,2023-03-05T01:07:29Z,12,4,7,
279,orly,emaxerrno,Orly™ Graph Database,https://github.com/emaxerrno/orly,C++,2014-12-29T23:13:10Z,2021-02-07T16:58:27Z,1,10,0,Other
280,openCypherTranspiler,microsoft,This tool transpiles openCypher graph query language to a relational database query language. This project publishes a T-SQL for Microsoft SQL Server as the target query language.,https://github.com/microsoft/openCypherTranspiler,C#,2019-07-22T18:11:11Z,2024-09-09T07:04:37Z,78,18,2,MIT License
281,graph-cve-sync,fabric8-analytics,OpenShift cron job which keeps f8a graph database up-to-date,https://github.com/fabric8-analytics/graph-cve-sync,Python,2018-09-06T19:26:09Z,2023-11-18T03:10:32Z,0,18,6,
282,quadstore,jacoscaz,"A LevelDB-backed graph database for JS runtimes (Node.js, Deno, browsers, ...) supporting SPARQL queries and the RDF/JS interface.",https://github.com/jacoscaz/quadstore,JavaScript,2017-03-06T21:38:56Z,2024-10-02T19:23:35Z,200,14,2,MIT License
283,gql-grammar,TuGraph-family,Graph Query Language (ISO/IEC 39075) Antlr4 Implementation,https://github.com/TuGraph-family/gql-grammar,ANTLR,2023-05-16T07:05:22Z,2024-09-10T19:09:00Z,25,6,2,Apache License 2.0
284,spider,spider,"Simple, flexible graph database abstraction for php",https://github.com/spider/spider,PHP,2015-02-14T22:25:56Z,2024-01-21T13:47:56Z,23,4,8,MIT License
285,zgraph,vescale,An embeddable graph database for large-scale vertices and edges,https://github.com/vescale/zgraph,Go,2022-11-16T05:31:22Z,2024-09-15T18:57:48Z,73,4,5,Apache License 2.0
286,geneweb,geneweb,GeneWeb is a free (as in free speech) genealogy software with a web interface created by Daniel de Rauglaudre.,https://github.com/geneweb/geneweb,OCaml,2013-11-12T08:45:43Z,2024-10-03T09:07:14Z,304,93,256,GNU General Public License v2.0
287,nifi-neo4j,jonathantelfer,A collection of tools for accessing Neo4j graph databases from Apache NiFi.,https://github.com/jonathantelfer/nifi-neo4j,Java,2016-05-02T18:39:51Z,2024-03-07T04:01:33Z,23,9,1,Apache License 2.0
288,node-cayley,lnshi,Node.js client for open-source graph database cayley(https://github.com/cayleygraph/cayley).,https://github.com/lnshi/node-cayley,JavaScript,2017-01-12T03:15:41Z,2023-10-21T19:28:13Z,50,9,3,Apache License 2.0
289,dotnet-arangodb,coronabytes,.NET Driver for ArangoDB,https://github.com/coronabytes/dotnet-arangodb,C#,2020-01-31T23:59:44Z,2024-10-02T08:54:18Z,67,18,2,Apache License 2.0
290,oscal4neo4j,Agh42,Scripts to import OSCAL example content into the Neo4J graph database,https://github.com/Agh42/oscal4neo4j,Cypher,2022-01-10T06:54:56Z,2024-07-04T05:05:04Z,27,7,0,Other
291,subgraph,den1k,Reactive graph database for re-frame,https://github.com/den1k/subgraph,Clojure,2017-07-18T04:45:29Z,2024-05-11T11:14:54Z,78,2,8,Other
292,levelgraph-talk-nodejsconfit,mcollina,"My Talk at nodejsconf.it 2014! ""How to Cook a Graph Database in a Night""",https://github.com/mcollina/levelgraph-talk-nodejsconfit,CSS,2014-01-22T11:15:02Z,2023-04-10T03:35:54Z,36,12,0,
293,pheno4j,phenopolis,Pheno4j: a graph based HPO to NGS database,https://github.com/phenopolis/pheno4j,Java,2016-09-16T16:11:13Z,2024-01-06T16:41:36Z,32,4,5,MIT License
294,GoodReadsGraph,franckjay,Build a Graph Database of Good Reads book data to recommend novel novels to users,https://github.com/franckjay/GoodReadsGraph,Jupyter Notebook,2019-10-27T20:22:36Z,2024-08-13T03:43:58Z,26,5,18,
295,Visualization-of-Global-Terrorism-Database,maks-sh,":bar_chart: Visualization of GTD with py Plotly lib, including amazing graphs and animation :vhs: ",https://github.com/maks-sh/Visualization-of-Global-Terrorism-Database,Jupyter Notebook,2017-03-02T21:12:28Z,2024-05-06T17:19:41Z,19,5,0,
296,ConvergedDatabase,OracleDataManagementSpain,"Oracle Converged Database 19c workshop series, including: Multitenant, Multimodel, In-Memory, Spatial & Graph, Machine Learning with Phyton and R, Multicloud and Autonomous Database",https://github.com/OracleDataManagementSpain/ConvergedDatabase,Java,2020-04-07T07:29:30Z,2023-05-23T16:35:40Z,8,8,1,
297,turbine,quintel,"An in-memory, directed, property graph database in Ruby.",https://github.com/quintel/turbine,Ruby,2012-10-04T13:59:12Z,2023-11-27T18:39:08Z,16,6,0,"BSD 3-Clause ""New"" or ""Revised"" License"
298,tripl,metasoarous,This one weird trick turns JSON documents into semantic graph databases!,https://github.com/metasoarous/tripl,Python,2017-05-18T00:47:11Z,2024-08-08T15:16:32Z,34,6,8,
299,titan-node,inolen,Wrapper around gremlin-node to provide out of the box support for Titan graph database,https://github.com/inolen/titan-node,JavaScript,2013-11-12T21:38:41Z,2022-10-29T08:08:45Z,23,13,3,
